Read,10600,
Read,10613,
Read,10663,
Read,10718,
Read,10723,
Read,10759,
Read,10773,
Read,10793,
Read,10852,
Read,10861,
Read,10883,
Read,10906,
Read,10912,
Read,109779,
Read,11274,
Read,11342,
Read,11417,
Read,1145042,
Read,11454,
Read,11508,
Read,116044,
Read,11757,
Read,11761,
Read,11765,
Read,11800,
Read,11805,
Read,11816,
Read,11858,
Read,11862,
Read,11877,
Read,118890,
Read,11892,
Read,11927,
Read,11933,
Read,11960,
Read,11982,
Read,1199720,
Read,12113,
Read,12222,
Read,12314,
Read,12385,
Read,12453,
Read,12460,
Read,12492,
Read,12494,
Read,12681,
Read,12725,
Read,127671,
Read,127743,
Read,12807,
Read,12843,
Read,12875,
Read,129070,
Read,12910,
Read,12922,
Read,12931,
Read,129566,
Read,12959,
Read,12979,
Read,12998,
Read,13055,
Read,13091,
Read,13126,
Read,13139,
Read,131878,
Read,13203,
Read,13248,
Read,132515,
Read,13341,
Read,13359,
Read,134003,
Read,13412,
Read,138649,
Read,13996,
Read,14014,
Read,14033,
Read,14265,
Read,142741,
Read,143969,
Read,144005,
Read,144527,
Read,14487,
Read,14578,
Read,14756,
Read,14761,
Read,14858,
Read,14865,
Read,14912,
Read,14943,
Read,15361,
Read,15420,
Read,15523,
Read,15616,
Read,15769,
Read,15830,
Read,15832,
Read,15881,
Read,15884,
Read,15927,
Read,15929,
Read,160149,
Read,16373,
Read,16656,
Read,167499,
Read,16858,
Read,16870,
Read,17109,
Read,171828,
Read,17335,
Read,175364,
Read,175917,
Read,177026,
Read,17801,
Read,178472,
Read,17924,
Read,18057,
Read,18558,
Read,18723,
Read,18753,
Read,187725,
Read,187994,
Read,188274,
Read,190695,
Read,19143,
Read,192004,
Read,19472,
Read,19493,
Read,196759,
Read,19945,
Read,20316,
Read,20556,
Read,20648,
Read,208863,
Read,21304,
Read,21682,
Read,21700,
Read,21779,
Read,21781,
Read,21821,
Read,21977,
Read,22013,
Read,22042,
Read,22066,
Read,220888,
Read,22215,
Read,22229,
Read,222299,
Read,22325,
Read,22554,
Read,22639,
Read,227225,
Read,22738,
Read,22765,
Read,22829,
Read,22842,
Read,22900,
Read,22901,
Read,22922,
Read,22930,
Read,22960,
Read,22992,
Read,23046,
Read,23418,
Read,23579,
Read,23887,
Read,23889,
Read,24007,
Read,24036,
Read,24454,
Read,24646,
Read,24768,
Read,24799,
Read,24857,
Read,24933,
Read,25068,
Read,25134,
Read,25272,
Read,25733,
Read,26482,
Read,26529,
Read,26668,
Read,26694,
Read,26753,
Read,26875,
Read,27501,
Read,27608,
Read,27750,
Read,27848,
Read,27854,
Read,28027,
Read,28055,
Read,28079,
Read,28628,
Read,28720,
Read,28941,
Read,28985,
Read,29028,
Read,29281,
Read,29653,
Read,29904,
Read,29914,
Read,3028,
Read,30424,
Read,30550,
Read,31171,
Read,31196,
Read,31425,
Read,31686,
Read,31713,
Read,32322,
Read,32378,
Read,3246,
Read,32505,
Read,32786,
Read,32797,
Read,32945,
Read,33048,
Read,33214,
Read,33628,
Read,34029,
Read,34157,
Read,34558,
Read,34803,
Read,34851,
Read,34947,
Read,35407,
Read,35803,
Read,36134,
Read,36178,
Read,36743,
Read,37144,
Read,3819,
Read,3943,
Read,39825,
Read,39876,
Read,4096,
Read,4196,
Read,42682,
Read,42703,
Read,4529,
Read,4544,
Read,4713,
Read,4725,
Read,4792,
Read,5061,
Read,52268,
Read,54865,
Read,57869,
Read,5830,
Read,58651,
Read,5940,
Read,59831,
Read,6103,
Read,63852,
Read,6510,
Read,65395,
Read,66308,
Read,6631,
Read,66415,
Read,6713,
Read,6811,
Read,6819,
Read,68924,
Read,69355,
Read,6954,
Read,6993,
Read,70178,
Read,70661,
Read,7120,
Read,72386,
Read,72444,
Read,7250,
Read,72554,
Read,7268,
Read,7352,
Read,7365,
Read,7501,
Read,7514,
Read,75396,
Read,76012,
Read,76562,
Read,76731,
Read,7856,
Read,79172,
Read,79949,
Read,8150,
Read,8199,
Read,82742,
Read,84352,
Read,84810,
Read,8499,
Read,85112,
Read,86384,
Read,86770,
Read,8726,
Read,8852,
Read,8904,
Read,8971,
Read,9025,
Read,9026,
Read,9042,
Read,9043,
Read,9065,
Read,91864,
Read,91934,
Read,92096,
Read,9222,
Read,9258,
Read,9303,
Read,9336,
Read,9370,
Read,9384,
Read,94381,
Read,94726,
Read,9670,
Read,9784,
Read,9788,
Read,9801,
Read,9819,
Read,9844,
Read,9885,
Read,9897,
Read,9952,
Read,9977,45077.7962962963
Write,112021,171863.985294118
Write,112192,
Write,1170086,
Write,118993,
Write,119475,
Write,121358,
Write,121869,
Write,122228,
Write,122473,
Write,123008,
Write,1240007,
Write,126415,
Write,134347,
Write,134700,
Write,141401,
Write,142249,
Write,163645,
Write,166401,
Write,166987,
Write,167487,
Write,167506,
Write,170149,
Write,172047,
Write,175569,
Write,175622,
Write,176805,
Write,180754,
Write,181746,
Write,182057,
Write,182076,
Write,183074,
Write,188438,
Write,193254,
Write,213595,
Write,219795,
Write,224039,
Write,224346,
Write,224542,
Write,224761,
Write,229771,
Write,231198,
Write,231518,
Write,232160,
Write,233007,
Write,236464,
Write,239105,
Write,51150,
Write,55369,
Write,57718,
Write,59217,
Write,60489,
Write,62433,
Write,62567,
Write,63263,
Write,66477,
Write,66603,
Write,67209,
Write,68052,
Write,68608,
Write,74562,
Write,76062,
Write,77200,
Write,79598,
Write,82518,
Write,84514,
Write,89562,
Write,93155,
Write,99685,
