Read,10105,
Read,101794,
Read,102198,
Read,102801,
Read,103056,
Read,103599,
Read,10702,
Read,108434,
Read,111077,
Read,11802,
Read,11807,
Read,11974,
Read,12009,
Read,12219,
Read,12516,
Read,12578,
Read,12998,
Read,13617,
Read,13697,
Read,140000,
Read,14112,
Read,14315,
Read,145348,
Read,14598,
Read,14669,
Read,14777,
Read,147952,
Read,150139,
Read,150408,
Read,151608,
Read,152788,
Read,155250,
Read,15585,
Read,156083,
Read,156953,
Read,157642,
Read,157987,
Read,15855,
Read,15897,
Read,15908,
Read,159816,
Read,159888,
Read,161791,
Read,162153,
Read,16348,
Read,163728,
Read,164174,
Read,165611,
Read,165852,
Read,16753,
Read,168504,
Read,169453,
Read,170121,
Read,17121,
Read,17215,
Read,172689,
Read,173425,
Read,173457,
Read,17474,
Read,179698,
Read,17972,
Read,179891,
Read,18097,
Read,181632,
Read,189711,
Read,19295,
Read,19446,
Read,19981,
Read,20894,
Read,21062,
Read,21259,
Read,21348,
Read,21475,
Read,21513,
Read,215809,
Read,21637,
Read,21784,
Read,22032,
Read,222234,
Read,222680,
Read,223162,
Read,22369,
Read,225050,
Read,225601,
Read,22631,
Read,227918,
Read,228570,
Read,23063,
Read,231900,
Read,232790,
Read,23364,
Read,234159,
Read,235203,
Read,23569,
Read,235692,
Read,23739,
Read,238803,
Read,23906,
Read,24038,
Read,24177,
Read,242122,
Read,242412,
Read,243067,
Read,243821,
Read,245018,
Read,246026,
Read,246202,
Read,247159,
Read,25032,
Read,252092,
Read,25816,
Read,25960,
Read,26096,
Read,26121,
Read,26370,
Read,27036,
Read,27142,
Read,27831,
Read,27873,
Read,28870,
Read,29632,
Read,29850,
Read,301913,
Read,31090,
Read,31645,
Read,31703,
Read,31705,
Read,31799,
Read,31869,
Read,34180,
Read,34367,
Read,34686,
Read,36440,
Read,37703,
Read,38557,
Read,385866,
Read,387081,
Read,4026,
Read,4053,
Read,434641,
Read,4663,
Read,5186,
Read,5196,
Read,5258,
Read,5295,
Read,5464,
Read,5607,
Read,5700,
Read,5992,
Read,6062,
Read,6065,
Read,6183,
Read,6238,
Read,6313,
Read,6467,
Read,6549,
Read,6656,
Read,6834,
Read,6895,
Read,7032,
Read,7086,
Read,7306,
Read,7426,
Read,75107,
Read,7648,
Read,77181,
Read,7771,
Read,78754,
Read,7992,
Read,80433,
Read,8100,
Read,81394,
Read,81486,
Read,8212,
Read,82187,
Read,8246,
Read,8304,
Read,8395,
Read,84682,
Read,84701,
Read,84814,
Read,8504,
Read,87053,
Read,8919,
Read,8921,
Read,8997,
Read,90440,
Read,91601,
Read,91743,
Read,9213,
Read,9245,
Read,92830,
Read,94080,
Read,94770,
Read,9501,
Read,9543,
Read,9551,
Read,9709,
Read,97424,
Read,97474,
Read,98265,
Read,9893,
Read,99064,
Read,99816,80489.6666666667
Write,105655,243861.462765957
Write,139314,
Write,139521,
Write,140992,
Write,142792,
Write,144704,
Write,145145,
Write,145662,
Write,147022,
Write,147141,
Write,147325,
Write,147434,
Write,150600,
Write,151207,
Write,151517,
Write,151571,
Write,152020,
Write,153143,
Write,153295,
Write,153850,
Write,153930,
Write,154407,
Write,155112,
Write,155307,
Write,155344,
Write,161440,
Write,161780,
Write,162574,
Write,162899,
Write,164126,
Write,164517,
Write,165475,
Write,167394,
Write,169756,
Write,177937,
Write,201547,
Write,204344,
Write,211259,
Write,214857,
Write,216450,
Write,216488,
Write,218728,
Write,219602,
Write,220389,
Write,221035,
Write,222045,
Write,222818,
Write,223097,
Write,223363,
Write,223823,
Write,225291,
Write,225377,
Write,225557,
Write,225957,
Write,226964,
Write,226986,
Write,227013,
Write,227030,
Write,227086,
Write,227836,
Write,227863,
Write,228387,
Write,228614,
Write,228820,
Write,229082,
Write,229491,
Write,229749,
Write,230894,
Write,232294,
Write,232349,
Write,233075,
Write,234347,
Write,234879,
Write,236994,
Write,237339,
Write,238515,
Write,239236,
Write,241833,
Write,243322,
Write,245154,
Write,251978,
Write,259873,
Write,271583,
Write,281575,
Write,283536,
Write,284052,
Write,285147,
Write,286336,
Write,286630,
Write,287510,
Write,287654,
Write,288823,
Write,289286,
Write,291235,
Write,292750,
Write,293060,
Write,293445,
Write,293492,
Write,294365,
Write,295360,
Write,295578,
Write,295734,
Write,296034,
Write,296092,
Write,297624,
Write,297889,
Write,298752,
Write,298938,
Write,299121,
Write,299375,
Write,299525,
Write,299582,
Write,299644,
Write,300048,
Write,300051,
Write,300062,
Write,300071,
Write,300090,
Write,300195,
Write,300453,
Write,300651,
Write,301638,
Write,301709,
Write,301732,
Write,301985,
Write,302539,
Write,302734,
Write,303164,
Write,303550,
Write,303580,
Write,304093,
Write,304234,
Write,304299,
Write,304714,
Write,305227,
Write,305746,
Write,306445,
Write,308029,
Write,308079,
Write,308302,
Write,309764,
Write,309981,
Write,310030,
Write,310943,
Write,311951,
Write,312433,
Write,312514,
Write,314184,
Write,314518,
Write,315363,
Write,316185,
Write,317303,
Write,317677,
Write,317904,
Write,321748,
Write,322004,
Write,323545,
Write,325013,
Write,326429,
Write,35994,
Write,361941,
Write,433306,
Write,433755,
Write,463114,
Write,487162,
Write,489628,
Write,504801,
Write,509137,
Write,68840,
Write,69559,
Write,699541,
Write,700828,
Write,71257,
Write,74576,
Write,74693,
Write,76191,
Write,76911,
Write,77325,
Write,78655,
Write,79040,
Write,79323,
Write,79535,
Write,80158,
Write,80621,
Write,80746,
Write,84856,
Write,85542,
Write,95346,
