Read,10035,
Read,100435,
Read,100528,
Read,101550,
Read,10173,
Read,10225,
Read,10303,
Read,10344,
Read,10459,
Read,10469,
Read,104970,
Read,10692,
Read,10715,
Read,10788,
Read,10799,
Read,11110,
Read,11364,
Read,11425,
Read,116685,
Read,11669,
Read,11671,
Read,11757,
Read,11910,
Read,12021,
Read,12040,
Read,12140,
Read,12222,
Read,12659,
Read,12864,
Read,13351,
Read,13629,
Read,13948,
Read,14061,
Read,140641,
Read,14102,
Read,141322,
Read,141797,
Read,14285,
Read,14456,
Read,147707,
Read,148293,
Read,149673,
Read,149686,
Read,151030,
Read,151369,
Read,151497,
Read,151753,
Read,151845,
Read,15198,
Read,153297,
Read,15431,
Read,155124,
Read,15658,
Read,15705,
Read,157510,
Read,158227,
Read,15884,
Read,159641,
Read,159773,
Read,159842,
Read,16032,
Read,160401,
Read,161233,
Read,162219,
Read,162742,
Read,163738,
Read,164416,
Read,166520,
Read,16660,
Read,166730,
Read,169866,
Read,17026,
Read,173647,
Read,178391,
Read,18210,
Read,18492,
Read,18747,
Read,19155,
Read,19158,
Read,19567,
Read,19944,
Read,20041,
Read,202409,
Read,202645,
Read,204327,
Read,209224,
Read,20997,
Read,213522,
Read,214240,
Read,215418,
Read,215893,
Read,216193,
Read,21620,
Read,21657,
Read,217670,
Read,218797,
Read,221359,
Read,221531,
Read,22187,
Read,224306,
Read,224804,
Read,229229,
Read,229692,
Read,229945,
Read,230231,
Read,231391,
Read,23192,
Read,233472,
Read,23800,
Read,23815,
Read,23853,
Read,238943,
Read,241419,
Read,24445,
Read,25135,
Read,26363,
Read,26431,
Read,268936,
Read,27405,
Read,27591,
Read,27866,
Read,29148,
Read,29698,
Read,29824,
Read,30117,
Read,30770,
Read,32870,
Read,34093,
Read,37407,
Read,38291,
Read,38873,
Read,40002,
Read,4294,
Read,44782,
Read,45466,
Read,46578,
Read,47854,
Read,48747,
Read,4927,
Read,49556,
Read,50479,
Read,5068,
Read,5209,
Read,6153,
Read,6248,
Read,6582,
Read,6583,
Read,6719,
Read,6745,
Read,6828,
Read,6875,
Read,7025,
Read,73601,
Read,7513,
Read,7707,
Read,77518,
Read,7785,
Read,78441,
Read,7921,
Read,8005,
Read,80738,
Read,81576,
Read,81892,
Read,82146,
Read,82202,
Read,8254,
Read,83008,
Read,83347,
Read,83830,
Read,8385,
Read,8396,
Read,84227,
Read,84445,
Read,85157,
Read,85412,
Read,85940,
Read,86065,
Read,8622,
Read,86559,
Read,87306,
Read,87960,
Read,8831,
Read,8875,
Read,90780,
Read,91913,
Read,92968,
Read,93750,
Read,9380,
Read,9387,
Read,9387,
Read,9446,
Read,9511,
Read,9520,
Read,95233,
Read,9536,
Read,9596,
Read,9628,
Read,9643,
Read,9766,
Read,9799,
Read,98323,
Read,99126,
Read,9954,
Read,9989,73219.387254902
Write,103748,223911.824468085
Write,114311,
Write,139387,
Write,142045,
Write,145249,
Write,145254,
Write,145300,
Write,145681,
Write,145865,
Write,145991,
Write,146877,
Write,148560,
Write,149024,
Write,149297,
Write,149494,
Write,149544,
Write,149764,
Write,150787,
Write,150814,
Write,150839,
Write,152623,
Write,153485,
Write,153517,
Write,154156,
Write,154400,
Write,155630,
Write,155635,
Write,155830,
Write,156620,
Write,157176,
Write,158277,
Write,158729,
Write,158874,
Write,159597,
Write,166021,
Write,181899,
Write,198801,
Write,205634,
Write,206204,
Write,208537,
Write,209603,
Write,209911,
Write,210137,
Write,212895,
Write,213812,
Write,214279,
Write,214630,
Write,215297,
Write,215742,
Write,216088,
Write,216093,
Write,216238,
Write,216289,
Write,217054,
Write,217220,
Write,217549,
Write,217817,
Write,217967,
Write,218670,
Write,219278,
Write,219486,
Write,221184,
Write,221566,
Write,221692,
Write,223403,
Write,223744,
Write,224046,
Write,225884,
Write,225917,
Write,226311,
Write,226506,
Write,230316,
Write,230836,
Write,231298,
Write,232009,
Write,232544,
Write,235431,
Write,235894,
Write,239506,
Write,245062,
Write,245985,
Write,254435,
Write,260250,
Write,260375,
Write,263432,
Write,265982,
Write,268311,
Write,269206,
Write,270071,
Write,270136,
Write,270368,
Write,271225,
Write,272764,
Write,272871,
Write,273245,
Write,273638,
Write,273793,
Write,274489,
Write,274632,
Write,274718,
Write,275226,
Write,275500,
Write,275584,
Write,275608,
Write,275738,
Write,275945,
Write,276130,
Write,276166,
Write,276602,
Write,276904,
Write,277354,
Write,277854,
Write,278009,
Write,278373,
Write,278854,
Write,279479,
Write,280104,
Write,280138,
Write,280954,
Write,281203,
Write,281803,
Write,282186,
Write,282513,
Write,282722,
Write,284002,
Write,284148,
Write,284206,
Write,284708,
Write,285077,
Write,285185,
Write,285901,
Write,285959,
Write,286359,
Write,286591,
Write,286639,
Write,287472,
Write,287493,
Write,287521,
Write,287657,
Write,287986,
Write,288984,
Write,289120,
Write,289214,
Write,289345,
Write,289727,
Write,290818,
Write,290836,
Write,290899,
Write,291549,
Write,292726,
Write,294006,
Write,294307,
Write,295383,
Write,295436,
Write,295487,
Write,295776,
Write,296184,
Write,296776,
Write,297324,
Write,297828,
Write,298221,
Write,299293,
Write,300514,
Write,300879,
Write,301137,
Write,305146,
Write,305350,
Write,309897,
Write,310794,
Write,311878,
Write,72273,
Write,72896,
Write,73483,
Write,74302,
Write,75840,
Write,76848,
Write,77401,
Write,79938,
Write,80297,
Write,82839,
Write,83146,
Write,83407,
Write,84122,
Write,87246,
Write,91156,
Write,92214,
Write,92219,
Write,94503,
